Cluster_ID	Statistic	Value
PhamClust_424	Median CDS count:	157.5
PhamClust_424	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9015963879706523
PhamClust_216	Maximum of maximum E-values observed for any OG (log10)	-13.995678626217355
PhamClust_216	Maximum of near-core OG E-values observed (log10):	-14.98296666070122
PhamClust_216	Maximum distance between near-core OGs:	19
PhamClust_216	Median CDS count:	67
PhamClust_216	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3582089552238806
PhamClust_437	Maximum of maximum E-values observed for any OG (log10)	-18.714442690992225
PhamClust_437	Maximum of near-core OG E-values observed (log10):	-18.714442690992225
PhamClust_437	Maximum distance between near-core OGs:	4
PhamClust_437	Median CDS count:	360.5
PhamClust_437	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9570060018467221
PhamClust_353	Maximum of maximum E-values observed for any OG (log10)	-9.051098239029786
PhamClust_353	Maximum of near-core OG E-values observed (log10):	-9.144480844332199
PhamClust_353	Maximum distance between near-core OGs:	7
PhamClust_353	Median CDS count:	139
PhamClust_353	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8571428571428571
PhamClust_201	Maximum of maximum E-values observed for any OG (log10)	-8.139661993429005
PhamClust_201	Maximum of near-core OG E-values observed (log10):	-14.30539480106643
PhamClust_201	Maximum distance between near-core OGs:	16
PhamClust_201	Median CDS count:	93
PhamClust_201	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.42105263157894735
PhamClust_107	Maximum of maximum E-values observed for any OG (log10)	-10.86646109162978
PhamClust_107	Maximum of near-core OG E-values observed (log10):	-11.705533773838406
PhamClust_107	Maximum distance between near-core OGs:	27
PhamClust_107	Median CDS count:	73
PhamClust_107	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.821917808219178
PhamClust_8	Maximum of maximum E-values observed for any OG (log10)	-3.0008694587126286
PhamClust_8	Maximum of near-core OG E-values observed (log10):	-3.274905478918531
PhamClust_8	Maximum distance between near-core OGs:	32
PhamClust_8	Median CDS count:	266
PhamClust_8	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4868913857677903
PhamClust_118	Maximum of maximum E-values observed for any OG (log10)	-4.293282217663241
PhamClust_118	Maximum of near-core OG E-values observed (log10):	-4.293282217663241
PhamClust_118	Maximum distance between near-core OGs:	4
PhamClust_118	Median CDS count:	105.5
PhamClust_118	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8564102564102565
PhamClust_221	Maximum of maximum E-values observed for any OG (log10)	-10.508638306165727
PhamClust_221	Maximum of near-core OG E-values observed (log10):	-10.508638306165727
PhamClust_221	Maximum distance between near-core OGs:	12
PhamClust_221	Median CDS count:	159
PhamClust_221	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5911949685534591
PhamClust_174	Maximum of maximum E-values observed for any OG (log10)	-5.536107011014092
PhamClust_174	Maximum of near-core OG E-values observed (log10):	-5.536107011014092
PhamClust_174	Maximum distance between near-core OGs:	7
PhamClust_174	Median CDS count:	168.5
PhamClust_174	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.666655064392621
PhamClust_61	Maximum of maximum E-values observed for any OG (log10)	-6.458420756053419
PhamClust_61	Maximum of near-core OG E-values observed (log10):	-8.95467702121334
PhamClust_61	Maximum distance between near-core OGs:	30
PhamClust_61	Median CDS count:	74.0
PhamClust_61	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.35135135135135137
PhamClust_350	Maximum of maximum E-values observed for any OG (log10)	-12.524328811675568
PhamClust_350	Maximum of near-core OG E-values observed (log10):	-12.524328811675568
PhamClust_350	Maximum distance between near-core OGs:	4
PhamClust_350	Median CDS count:	19.5
PhamClust_350	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6157894736842104
PhamClust_385	Maximum of maximum E-values observed for any OG (log10)	-11.67778070526608
PhamClust_385	Maximum of near-core OG E-values observed (log10):	-11.67778070526608
PhamClust_385	Maximum distance between near-core OGs:	4
PhamClust_385	Median CDS count:	55.0
PhamClust_385	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8
PhamClust_405	Maximum of maximum E-values observed for any OG (log10)	-22.50307035192678
PhamClust_405	Maximum of near-core OG E-values observed (log10):	-28.576754126063193
PhamClust_405	Maximum distance between near-core OGs:	2
PhamClust_405	Median CDS count:	91.0
PhamClust_405	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9121980676328503
PhamClust_230	Maximum of maximum E-values observed for any OG (log10)	-13.27490547891853
PhamClust_230	Maximum of near-core OG E-values observed (log10):	-13.27490547891853
PhamClust_230	Maximum distance between near-core OGs:	5
PhamClust_230	Median CDS count:	92
PhamClust_230	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9239130434782609
PhamClust_140	Maximum of maximum E-values observed for any OG (log10)	-6.954677021213342
PhamClust_140	Maximum of near-core OG E-values observed (log10):	-10.761953896871203
PhamClust_140	Maximum distance between near-core OGs:	11
PhamClust_140	Median CDS count:	123
PhamClust_140	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4838709677419355
PhamClust_88	Maximum of maximum E-values observed for any OG (log10)	-4.735182176990463
PhamClust_88	Maximum of near-core OG E-values observed (log10):	-7.4089353929735
PhamClust_88	Maximum distance between near-core OGs:	83
PhamClust_88	Median CDS count:	540.0
PhamClust_88	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.35
PhamClust_111	Maximum of maximum E-values observed for any OG (log10)	-6.647817481888637
PhamClust_111	Maximum of near-core OG E-values observed (log10):	-6.647817481888637
PhamClust_111	Maximum distance between near-core OGs:	7
PhamClust_111	Median CDS count:	54
PhamClust_111	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6
PhamClust_115	Maximum of maximum E-values observed for any OG (log10)	-8.258848401148214
PhamClust_115	Maximum of near-core OG E-values observed (log10):	-9.657577319177793
PhamClust_115	Maximum distance between near-core OGs:	10
PhamClust_115	Median CDS count:	176
PhamClust_115	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7045454545454546
PhamClust_122	Maximum of maximum E-values observed for any OG (log10)	-14.860120913598763
PhamClust_122	Maximum of near-core OG E-values observed (log10):	-17.492144128304165
PhamClust_122	Maximum distance between near-core OGs:	21
PhamClust_122	Median CDS count:	71
PhamClust_122	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3698630136986301
PhamClust_205	Maximum of maximum E-values observed for any OG (log10)	-10.950781977329818
PhamClust_205	Maximum of near-core OG E-values observed (log10):	-29.366531544420408
PhamClust_205	Maximum distance between near-core OGs:	5
PhamClust_205	Median CDS count:	81
PhamClust_205	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.16049382716049382
PhamClust_251	Maximum of maximum E-values observed for any OG (log10)	-18.216096420727265
PhamClust_251	Maximum of near-core OG E-values observed (log10):	-18.216096420727265
PhamClust_251	Maximum distance between near-core OGs:	8
PhamClust_251	Median CDS count:	93
PhamClust_251	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.65625
PhamClust_217	Maximum of maximum E-values observed for any OG (log10)	-13.425968732272281
PhamClust_217	Maximum of near-core OG E-values observed (log10):	-13.425968732272281
PhamClust_217	Maximum distance between near-core OGs:	9
PhamClust_217	Median CDS count:	58
PhamClust_217	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.43103448275862066
PhamClust_49	Maximum of maximum E-values observed for any OG (log10)	-10.30539480106643
PhamClust_49	Maximum of near-core OG E-values observed (log10):	-10.30539480106643
PhamClust_49	Maximum distance between near-core OGs:	18
PhamClust_49	Median CDS count:	64
PhamClust_49	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.453125
PhamClust_224	Maximum of maximum E-values observed for any OG (log10)	-15.10790539730952
PhamClust_224	Maximum of near-core OG E-values observed (log10):	-15.10790539730952
PhamClust_224	Maximum distance between near-core OGs:	10
PhamClust_224	Median CDS count:	37
PhamClust_224	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6486486486486487
PhamClust_231	Maximum of maximum E-values observed for any OG (log10)	-12.18309616062434
PhamClust_231	Maximum of near-core OG E-values observed (log10):	-17.85078088734462
PhamClust_231	Maximum distance between near-core OGs:	8
PhamClust_231	Median CDS count:	187
PhamClust_231	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8839779005524862
PhamClust_74	Maximum of maximum E-values observed for any OG (log10)	-4.019088062223156
PhamClust_74	Maximum of near-core OG E-values observed (log10):	-4.019088062223156
PhamClust_74	Maximum distance between near-core OGs:	11
PhamClust_74	Median CDS count:	100
PhamClust_74	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5533980582524272
PhamClust_150	Maximum of maximum E-values observed for any OG (log10)	-9.069560405233299
PhamClust_150	Maximum of near-core OG E-values observed (log10):	-12.203425666789569
PhamClust_150	Maximum distance between near-core OGs:	5
PhamClust_150	Median CDS count:	62
PhamClust_150	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7741935483870968
PhamClust_330	Maximum of maximum E-values observed for any OG (log10)	-18.58502665202918
PhamClust_330	Maximum of near-core OG E-values observed (log10):	-18.58502665202918
PhamClust_330	Maximum distance between near-core OGs:	10
PhamClust_330	Median CDS count:	71.5
PhamClust_330	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5461222091656874
PhamClust_345	Maximum of maximum E-values observed for any OG (log10)	-33.95860731484177
PhamClust_345	Maximum of near-core OG E-values observed (log10):	-34.7851561519523
PhamClust_345	Maximum distance between near-core OGs:	11
PhamClust_345	Median CDS count:	74.5
PhamClust_345	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.524842417500927
PhamClust_177	Maximum of maximum E-values observed for any OG (log10)	-9.886056647693161
PhamClust_177	Maximum of near-core OG E-values observed (log10):	-9.886056647693161
PhamClust_177	Maximum distance between near-core OGs:	8
PhamClust_177	Median CDS count:	284
PhamClust_177	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8556338028169014
PhamClust_68	Maximum of maximum E-values observed for any OG (log10)	-13.503070351926784
PhamClust_68	Maximum of near-core OG E-values observed (log10):	-13.503070351926784
PhamClust_68	Maximum distance between near-core OGs:	13
PhamClust_68	Median CDS count:	72
PhamClust_68	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5694444444444444
PhamClust_44	Maximum of maximum E-values observed for any OG (log10)	-3.013228265733755
PhamClust_44	Maximum of near-core OG E-values observed (log10):	-3.013228265733755
PhamClust_44	Maximum distance between near-core OGs:	15
PhamClust_44	Median CDS count:	77.5
PhamClust_44	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.658004158004158
PhamClust_247	Maximum of maximum E-values observed for any OG (log10)	-7.785156151952301
PhamClust_247	Maximum of near-core OG E-values observed (log10):	-7.785156151952301
PhamClust_247	Maximum distance between near-core OGs:	6
PhamClust_247	Median CDS count:	142
PhamClust_247	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8732394366197183
PhamClust_272	Maximum of maximum E-values observed for any OG (log10)	-18.616184634019568
PhamClust_272	Maximum of near-core OG E-values observed (log10):	-25.527243550682787
PhamClust_272	Maximum distance between near-core OGs:	7
PhamClust_272	Median CDS count:	26
PhamClust_272	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5384615384615384
PhamClust_72	Maximum of maximum E-values observed for any OG (log10)	-20.732828271596983
PhamClust_72	Maximum of near-core OG E-values observed (log10):	-20.732828271596983
PhamClust_72	Maximum distance between near-core OGs:	40
PhamClust_72	Median CDS count:	58
PhamClust_72	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3448275862068966
PhamClust_5	Maximum of maximum E-values observed for any OG (log10)	-3.7212463990471707
PhamClust_5	Maximum of near-core OG E-values observed (log10):	-4.681936665037238
PhamClust_5	Maximum distance between near-core OGs:	11
PhamClust_5	Median CDS count:	64
PhamClust_5	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6461538461538462
PhamClust_73	Maximum of maximum E-values observed for any OG (log10)	-4.412289034981089
PhamClust_73	Maximum of near-core OG E-values observed (log10):	-7.063486257521107
PhamClust_73	Maximum distance between near-core OGs:	31
PhamClust_73	Median CDS count:	244
PhamClust_73	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4057377049180328
PhamClust_428	Maximum of maximum E-values observed for any OG (log10)	-17.31158017799729
PhamClust_428	Maximum of near-core OG E-values observed (log10):	-17.31158017799729
PhamClust_428	Maximum distance between near-core OGs:	5
PhamClust_428	Median CDS count:	329.0
PhamClust_428	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8893867575174048
PhamClust_46	Maximum of maximum E-values observed for any OG (log10)	-8.309803919971486
PhamClust_46	Maximum of near-core OG E-values observed (log10):	-8.769551078621726
PhamClust_46	Maximum distance between near-core OGs:	11
PhamClust_46	Median CDS count:	72.5
PhamClust_46	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6413622526636225
PhamClust_396	Maximum of maximum E-values observed for any OG (log10)	-14.850780887344618
PhamClust_396	Maximum of near-core OG E-values observed (log10):	-14.850780887344618
PhamClust_396	Maximum distance between near-core OGs:	4
PhamClust_396	Median CDS count:	57.5
PhamClust_396	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9218088324258924
PhamClust_400	Maximum of maximum E-values observed for any OG (log10)	-10.91721462968355
PhamClust_400	Maximum of near-core OG E-values observed (log10):	-10.91721462968355
PhamClust_400	Maximum distance between near-core OGs:	4
PhamClust_400	Median CDS count:	67.5
PhamClust_400	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8456043956043956
PhamClust_261	Maximum of maximum E-values observed for any OG (log10)	-11.779891911959945
PhamClust_261	Maximum of near-core OG E-values observed (log10):	-11.779891911959945
PhamClust_261	Maximum distance between near-core OGs:	7
PhamClust_261	Median CDS count:	414
PhamClust_261	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.717391304347826
PhamClust_364	Maximum of maximum E-values observed for any OG (log10)	-12.446116973356125
PhamClust_364	Maximum of near-core OG E-values observed (log10):	-12.446116973356125
PhamClust_364	Maximum distance between near-core OGs:	5
PhamClust_364	Median CDS count:	91
PhamClust_364	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8555555555555555
PhamClust_60	Maximum of maximum E-values observed for any OG (log10)	-6.009217308196861
PhamClust_60	Maximum of near-core OG E-values observed (log10):	-6.832682665251823
PhamClust_60	Maximum distance between near-core OGs:	17
PhamClust_60	Median CDS count:	263
PhamClust_60	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5057034220532319
PhamClust_382	Maximum of maximum E-values observed for any OG (log10)	-23.421360790031926
PhamClust_382	Maximum of near-core OG E-values observed (log10):	-39.53910215724345
PhamClust_382	Maximum distance between near-core OGs:	4
PhamClust_382	Median CDS count:	59
PhamClust_382	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.864406779661017
PhamClust_55	Maximum of maximum E-values observed for any OG (log10)	-3.739928612014925
PhamClust_55	Maximum of near-core OG E-values observed (log10):	-3.739928612014925
PhamClust_55	Maximum distance between near-core OGs:	9
PhamClust_55	Median CDS count:	62.5
PhamClust_55	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6172161172161172
PhamClust_412	Maximum of maximum E-values observed for any OG (log10)	-34.61083391563546
PhamClust_412	Maximum of near-core OG E-values observed (log10):	-34.61083391563546
PhamClust_412	Maximum distance between near-core OGs:	2
PhamClust_412	Median CDS count:	267.0
PhamClust_412	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9962686567164178
PhamClust_263	Maximum of maximum E-values observed for any OG (log10)	-12.876148359032912
PhamClust_263	Maximum of near-core OG E-values observed (log10):	-12.876148359032912
PhamClust_263	Maximum distance between near-core OGs:	6
PhamClust_263	Median CDS count:	74
PhamClust_263	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7972972972972973
PhamClust_352	Maximum of maximum E-values observed for any OG (log10)	-8.537602002101043
PhamClust_352	Maximum of near-core OG E-values observed (log10):	-8.537602002101043
PhamClust_352	Maximum distance between near-core OGs:	5
PhamClust_352	Median CDS count:	42
PhamClust_352	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9285714285714286
PhamClust_52	Maximum of maximum E-values observed for any OG (log10)	-4.809668301829708
PhamClust_52	Maximum of near-core OG E-values observed (log10):	-4.809668301829708
PhamClust_52	Maximum distance between near-core OGs:	5
PhamClust_52	Median CDS count:	68.5
PhamClust_52	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7536231884057971
PhamClust_314	Maximum of maximum E-values observed for any OG (log10)	-14.701146923590292
PhamClust_314	Maximum of near-core OG E-values observed (log10):	-14.701146923590292
PhamClust_314	Maximum distance between near-core OGs:	3
PhamClust_314	Median CDS count:	63.5
PhamClust_314	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.858560794044665
PhamClust_229	Maximum of maximum E-values observed for any OG (log10)	-9.085656842880558
PhamClust_229	Maximum of near-core OG E-values observed (log10):	-9.649751981665835
PhamClust_229	Maximum distance between near-core OGs:	34
PhamClust_229	Median CDS count:	160
PhamClust_229	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3375
PhamClust_351	Maximum of maximum E-values observed for any OG (log10)	-17.017276612331454
PhamClust_351	Maximum of near-core OG E-values observed (log10):	-20.25649023527157
PhamClust_351	Maximum distance between near-core OGs:	11
PhamClust_351	Median CDS count:	89.0
PhamClust_351	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3764044943820225
PhamClust_270	Maximum of maximum E-values observed for any OG (log10)	-20.28988263488818
PhamClust_270	Maximum of near-core OG E-values observed (log10):	-45.73048705578208
PhamClust_270	Maximum distance between near-core OGs:	2
PhamClust_270	Median CDS count:	28
PhamClust_270	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.32142857142857145
PhamClust_370	Maximum of maximum E-values observed for any OG (log10)	-17.37571790416433
PhamClust_370	Maximum of near-core OG E-values observed (log10):	-17.37571790416433
PhamClust_370	Maximum distance between near-core OGs:	3
PhamClust_370	Median CDS count:	55
PhamClust_370	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8545454545454545
PhamClust_84	Maximum of maximum E-values observed for any OG (log10)	-7.222573177610688
PhamClust_84	Maximum of near-core OG E-values observed (log10):	-7.222573177610688
PhamClust_84	Maximum distance between near-core OGs:	5
PhamClust_84	Median CDS count:	26
PhamClust_84	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.48
PhamClust_155	Maximum of maximum E-values observed for any OG (log10)	-6.777283528852416
PhamClust_155	Maximum of near-core OG E-values observed (log10):	-6.777283528852416
PhamClust_155	Maximum distance between near-core OGs:	8
PhamClust_155	Median CDS count:	329.0
PhamClust_155	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.778144257508985
PhamClust_403	Maximum of maximum E-values observed for any OG (log10)	-10.863279432843592
PhamClust_403	Maximum of near-core OG E-values observed (log10):	-10.863279432843592
PhamClust_403	Maximum distance between near-core OGs:	5
PhamClust_403	Median CDS count:	183.0
PhamClust_403	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9399187768752986
PhamClust_172	Maximum of maximum E-values observed for any OG (log10)	-10.991399828238082
PhamClust_172	Maximum of near-core OG E-values observed (log10):	-10.991399828238082
PhamClust_172	Maximum distance between near-core OGs:	18
PhamClust_172	Median CDS count:	95.5
PhamClust_172	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4574468085106383
PhamClust_399	Maximum of maximum E-values observed for any OG (log10)	-23.307153080722767
PhamClust_399	Maximum of near-core OG E-values observed (log10):	-23.307153080722767
PhamClust_399	Maximum distance between near-core OGs:	4
PhamClust_399	Median CDS count:	49.0
PhamClust_399	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9183673469387755
PhamClust_41	Maximum of maximum E-values observed for any OG (log10)	-7.11013827874181
PhamClust_41	Maximum of near-core OG E-values observed (log10):	-7.11013827874181
PhamClust_41	Maximum distance between near-core OGs:	14
PhamClust_41	Median CDS count:	53
PhamClust_41	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6111111111111112
PhamClust_355	Maximum of maximum E-values observed for any OG (log10)	-15.876148359032914
PhamClust_355	Maximum of near-core OG E-values observed (log10):	-15.876148359032914
PhamClust_355	Maximum distance between near-core OGs:	3
PhamClust_355	Median CDS count:	171.5
PhamClust_355	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9125178534992859
PhamClust_92	Maximum of maximum E-values observed for any OG (log10)	-5.600326278518962
PhamClust_92	Maximum of near-core OG E-values observed (log10):	-5.600326278518962
PhamClust_92	Maximum distance between near-core OGs:	5
PhamClust_92	Median CDS count:	167.5
PhamClust_92	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9289940828402367
PhamClust_232	Maximum of maximum E-values observed for any OG (log10)	-6.428291168191311
PhamClust_232	Maximum of near-core OG E-values observed (log10):	-6.428291168191311
PhamClust_232	Maximum distance between near-core OGs:	21
PhamClust_232	Median CDS count:	259
PhamClust_232	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6038461538461538
PhamClust_2	Maximum of maximum E-values observed for any OG (log10)	-3.0362121726544444
PhamClust_2	Maximum of near-core OG E-values observed (log10):	-3.636388020107855
PhamClust_2	Maximum distance between near-core OGs:	11
PhamClust_2	Median CDS count:	48.0
PhamClust_2	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5833333333333334
PhamClust_242	Maximum of maximum E-values observed for any OG (log10)	-13.665546248849068
PhamClust_242	Maximum of near-core OG E-values observed (log10):	-13.665546248849068
PhamClust_242	Maximum distance between near-core OGs:	5
PhamClust_242	Median CDS count:	82
PhamClust_242	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9156626506024096
PhamClust_383	Maximum of maximum E-values observed for any OG (log10)	-25.0
PhamClust_383	Maximum of near-core OG E-values observed (log10):	-25.0
PhamClust_383	Maximum distance between near-core OGs:	6
PhamClust_383	Median CDS count:	40.5
PhamClust_383	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8406593406593407
PhamClust_184	Maximum of maximum E-values observed for any OG (log10)	-11.097453220686008
PhamClust_184	Maximum of near-core OG E-values observed (log10):	-11.333482019445118
PhamClust_184	Maximum distance between near-core OGs:	10
PhamClust_184	Median CDS count:	101
PhamClust_184	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6601941747572816
PhamClust_275	Maximum of maximum E-values observed for any OG (log10)	-30.02227639471115
PhamClust_275	Maximum of near-core OG E-values observed (log10):	-30.88605664769316
PhamClust_275	Maximum distance between near-core OGs:	17
PhamClust_275	Median CDS count:	57
PhamClust_275	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6491228070175439
PhamClust_204	Maximum of maximum E-values observed for any OG (log10)	-12.958607314841773
PhamClust_204	Maximum of near-core OG E-values observed (log10):	-12.958607314841773
PhamClust_204	Maximum distance between near-core OGs:	12
PhamClust_204	Median CDS count:	60
PhamClust_204	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4166666666666667
PhamClust_244	Maximum of maximum E-values observed for any OG (log10)	-16.052076380168273
PhamClust_244	Maximum of near-core OG E-values observed (log10):	-16.052076380168273
PhamClust_244	Maximum distance between near-core OGs:	9
PhamClust_244	Median CDS count:	63
PhamClust_244	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.796875
PhamClust_50	Maximum of maximum E-values observed for any OG (log10)	-5.210419287835574
PhamClust_50	Maximum of near-core OG E-values observed (log10):	-10.815308569182399
PhamClust_50	Maximum distance between near-core OGs:	18
PhamClust_50	Median CDS count:	55.0
PhamClust_50	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3751196172248804
PhamClust_89	Maximum of maximum E-values observed for any OG (log10)	-8.60205999132796
PhamClust_89	Maximum of near-core OG E-values observed (log10):	-9.826813731587725
PhamClust_89	Maximum distance between near-core OGs:	14
PhamClust_89	Median CDS count:	102
PhamClust_89	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4854368932038835
PhamClust_241	Maximum of maximum E-values observed for any OG (log10)	-22.143875555757695
PhamClust_241	Maximum of near-core OG E-values observed (log10):	-22.143875555757695
PhamClust_241	Maximum distance between near-core OGs:	4
PhamClust_241	Median CDS count:	56.0
PhamClust_241	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8928571428571429
PhamClust_13	Maximum of maximum E-values observed for any OG (log10)	-3.000434511774017
PhamClust_13	Maximum of near-core OG E-values observed (log10):	-3.000434511774017
PhamClust_13	Maximum distance between near-core OGs:	25
PhamClust_13	Median CDS count:	92
PhamClust_13	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4791666666666667
PhamClust_439	Maximum of maximum E-values observed for any OG (log10)	-31.749579997691107
PhamClust_439	Maximum of near-core OG E-values observed (log10):	-31.749579997691107
PhamClust_439	Maximum distance between near-core OGs:	4
PhamClust_439	Median CDS count:	82.5
PhamClust_439	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9228731233441272
PhamClust_309	Maximum of maximum E-values observed for any OG (log10)	-14.140261433802852
PhamClust_309	Maximum of near-core OG E-values observed (log10):	-14.140261433802852
PhamClust_309	Maximum distance between near-core OGs:	7
PhamClust_309	Median CDS count:	55.5
PhamClust_309	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6138581652569941
PhamClust_136	Maximum of maximum E-values observed for any OG (log10)	-3.823908740944318
PhamClust_136	Maximum of near-core OG E-values observed (log10):	-3.823908740944318
PhamClust_136	Maximum distance between near-core OGs:	15
PhamClust_136	Median CDS count:	90.0
PhamClust_136	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.42269187986651835
PhamClust_160	Maximum of maximum E-values observed for any OG (log10)	-14.642065152999544
PhamClust_160	Maximum of near-core OG E-values observed (log10):	-20.389339836910118
PhamClust_160	Maximum distance between near-core OGs:	16
PhamClust_160	Median CDS count:	116.0
PhamClust_160	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5005952380952381
PhamClust_304	Maximum of maximum E-values observed for any OG (log10)	-22.619788758288394
PhamClust_304	Maximum of near-core OG E-values observed (log10):	-27.13846558914096
PhamClust_304	Maximum distance between near-core OGs:	16
PhamClust_304	Median CDS count:	57.5
PhamClust_304	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4899573950091296
PhamClust_32	Maximum of maximum E-values observed for any OG (log10)	-3.6615435063953945
PhamClust_32	Maximum of near-core OG E-values observed (log10):	-3.6615435063953945
PhamClust_32	Maximum distance between near-core OGs:	9
PhamClust_32	Median CDS count:	66.5
PhamClust_32	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6470588235294118
PhamClust_389	Maximum of maximum E-values observed for any OG (log10)	-28.614393726401683
PhamClust_389	Maximum of near-core OG E-values observed (log10):	-28.614393726401683
PhamClust_389	Maximum distance between near-core OGs:	4
PhamClust_389	Median CDS count:	151.0
PhamClust_389	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9271523178807947
