Cluster_ID	Statistic	Value
PhamClust_224	Maximum of maximum E-values observed for any OG	7.8e-16
PhamClust_224	Maximum of near-core OG E-values observed:	7.8e-16
PhamClust_224	Maximum distance between near-core OGs:	10
PhamClust_224	Median CDS count:	37
PhamClust_224	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6486486486486487
PhamClust_231	Maximum of maximum E-values observed for any OG	6.56e-13
PhamClust_231	Maximum of near-core OG E-values observed:	1.41e-18
PhamClust_231	Maximum distance between near-core OGs:	8
PhamClust_231	Median CDS count:	187
PhamClust_231	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8839779005524862
PhamClust_74	Maximum of maximum E-values observed for any OG	9.57e-05
PhamClust_74	Maximum of near-core OG E-values observed:	9.57e-05
PhamClust_74	Maximum distance between near-core OGs:	11
PhamClust_74	Median CDS count:	100
PhamClust_74	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5533980582524272
PhamClust_150	Maximum of maximum E-values observed for any OG	8.52e-10
PhamClust_150	Maximum of near-core OG E-values observed:	6.26e-13
PhamClust_150	Maximum distance between near-core OGs:	5
PhamClust_150	Median CDS count:	62
PhamClust_150	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7741935483870968
PhamClust_330	Maximum of maximum E-values observed for any OG	2.6e-19
PhamClust_330	Maximum of near-core OG E-values observed:	2.6e-19
PhamClust_330	Maximum distance between near-core OGs:	10
PhamClust_330	Median CDS count:	71.5
PhamClust_330	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5461222091656874
PhamClust_345	Maximum of maximum E-values observed for any OG	1.1e-34
PhamClust_345	Maximum of near-core OG E-values observed:	1.64e-35
PhamClust_345	Maximum distance between near-core OGs:	11
PhamClust_345	Median CDS count:	74.5
PhamClust_345	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.524842417500927
PhamClust_177	Maximum of maximum E-values observed for any OG	1.3e-10
PhamClust_177	Maximum of near-core OG E-values observed:	1.3e-10
PhamClust_177	Maximum distance between near-core OGs:	8
PhamClust_177	Median CDS count:	284
PhamClust_177	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8556338028169014
PhamClust_68	Maximum of maximum E-values observed for any OG	3.14e-14
PhamClust_68	Maximum of near-core OG E-values observed:	3.14e-14
PhamClust_68	Maximum distance between near-core OGs:	13
PhamClust_68	Median CDS count:	72
PhamClust_68	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5694444444444444
PhamClust_44	Maximum of maximum E-values observed for any OG	0.00097
PhamClust_44	Maximum of near-core OG E-values observed:	0.00097
PhamClust_44	Maximum distance between near-core OGs:	15
PhamClust_44	Median CDS count:	77.5
PhamClust_44	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.658004158004158
PhamClust_247	Maximum of maximum E-values observed for any OG	1.64e-08
PhamClust_247	Maximum of near-core OG E-values observed:	1.64e-08
PhamClust_247	Maximum distance between near-core OGs:	6
PhamClust_247	Median CDS count:	142
PhamClust_247	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8732394366197183
PhamClust_272	Maximum of maximum E-values observed for any OG	2.42e-19
PhamClust_272	Maximum of near-core OG E-values observed:	2.97e-26
PhamClust_272	Maximum distance between near-core OGs:	7
PhamClust_272	Median CDS count:	26
PhamClust_272	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5384615384615384
PhamClust_72	Maximum of maximum E-values observed for any OG	1.85e-21
PhamClust_72	Maximum of near-core OG E-values observed:	1.85e-21
PhamClust_72	Maximum distance between near-core OGs:	40
PhamClust_72	Median CDS count:	58
PhamClust_72	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3448275862068966
PhamClust_5	Maximum of maximum E-values observed for any OG	0.00019
PhamClust_5	Maximum of near-core OG E-values observed:	2.08e-05
PhamClust_5	Maximum distance between near-core OGs:	11
PhamClust_5	Median CDS count:	64
PhamClust_5	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6461538461538462
PhamClust_73	Maximum of maximum E-values observed for any OG	3.87e-05
PhamClust_73	Maximum of near-core OG E-values observed:	8.64e-08
PhamClust_73	Maximum distance between near-core OGs:	31
PhamClust_73	Median CDS count:	244
PhamClust_73	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4057377049180328
PhamClust_428	Maximum of maximum E-values observed for any OG	4.88e-18
PhamClust_428	Maximum of near-core OG E-values observed:	4.88e-18
PhamClust_428	Maximum distance between near-core OGs:	5
PhamClust_428	Median CDS count:	329.0
PhamClust_428	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8893867575174048
PhamClust_46	Maximum of maximum E-values observed for any OG	4.9e-09
PhamClust_46	Maximum of near-core OG E-values observed:	1.7e-09
PhamClust_46	Maximum distance between near-core OGs:	11
PhamClust_46	Median CDS count:	72.5
PhamClust_46	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6413622526636225
PhamClust_396	Maximum of maximum E-values observed for any OG	1.41e-15
PhamClust_396	Maximum of near-core OG E-values observed:	1.41e-15
PhamClust_396	Maximum distance between near-core OGs:	4
PhamClust_396	Median CDS count:	57.5
PhamClust_396	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9218088324258924
PhamClust_400	Maximum of maximum E-values observed for any OG	1.21e-11
PhamClust_400	Maximum of near-core OG E-values observed:	1.21e-11
PhamClust_400	Maximum distance between near-core OGs:	4
PhamClust_400	Median CDS count:	67.5
PhamClust_400	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8456043956043956
PhamClust_261	Maximum of maximum E-values observed for any OG	1.66e-12
PhamClust_261	Maximum of near-core OG E-values observed:	1.66e-12
PhamClust_261	Maximum distance between near-core OGs:	7
PhamClust_261	Median CDS count:	414
PhamClust_261	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.717391304347826
PhamClust_364	Maximum of maximum E-values observed for any OG	3.58e-13
PhamClust_364	Maximum of near-core OG E-values observed:	3.58e-13
PhamClust_364	Maximum distance between near-core OGs:	5
PhamClust_364	Median CDS count:	91
PhamClust_364	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8555555555555555
PhamClust_60	Maximum of maximum E-values observed for any OG	9.79e-07
PhamClust_60	Maximum of near-core OG E-values observed:	1.47e-07
PhamClust_60	Maximum distance between near-core OGs:	17
PhamClust_60	Median CDS count:	263
PhamClust_60	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5057034220532319
PhamClust_382	Maximum of maximum E-values observed for any OG	3.79e-24
PhamClust_382	Maximum of near-core OG E-values observed:	2.89e-40
PhamClust_382	Maximum distance between near-core OGs:	4
PhamClust_382	Median CDS count:	59
PhamClust_382	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.864406779661017
PhamClust_55	Maximum of maximum E-values observed for any OG	0.000182
PhamClust_55	Maximum of near-core OG E-values observed:	0.000182
PhamClust_55	Maximum distance between near-core OGs:	9
PhamClust_55	Median CDS count:	62.5
PhamClust_55	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6172161172161172
PhamClust_412	Maximum of maximum E-values observed for any OG	2.45e-35
PhamClust_412	Maximum of near-core OG E-values observed:	2.45e-35
PhamClust_412	Maximum distance between near-core OGs:	2
PhamClust_412	Median CDS count:	267.0
PhamClust_412	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9962686567164178
PhamClust_263	Maximum of maximum E-values observed for any OG	1.33e-13
PhamClust_263	Maximum of near-core OG E-values observed:	1.33e-13
PhamClust_263	Maximum distance between near-core OGs:	6
PhamClust_263	Median CDS count:	74
PhamClust_263	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7972972972972973
PhamClust_352	Maximum of maximum E-values observed for any OG	2.9e-09
PhamClust_352	Maximum of near-core OG E-values observed:	2.9e-09
PhamClust_352	Maximum distance between near-core OGs:	5
PhamClust_352	Median CDS count:	42
PhamClust_352	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9285714285714286
PhamClust_52	Maximum of maximum E-values observed for any OG	1.55e-05
PhamClust_52	Maximum of near-core OG E-values observed:	1.55e-05
PhamClust_52	Maximum distance between near-core OGs:	5
PhamClust_52	Median CDS count:	68.5
PhamClust_52	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7536231884057971
PhamClust_314	Maximum of maximum E-values observed for any OG	1.99e-15
PhamClust_314	Maximum of near-core OG E-values observed:	1.99e-15
PhamClust_314	Maximum distance between near-core OGs:	3
PhamClust_314	Median CDS count:	63.5
PhamClust_314	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.858560794044665
PhamClust_229	Maximum of maximum E-values observed for any OG	8.21e-10
PhamClust_229	Maximum of near-core OG E-values observed:	2.24e-10
PhamClust_229	Maximum distance between near-core OGs:	34
PhamClust_229	Median CDS count:	160
PhamClust_229	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3375
PhamClust_351	Maximum of maximum E-values observed for any OG	9.61e-18
PhamClust_351	Maximum of near-core OG E-values observed:	5.54e-21
PhamClust_351	Maximum distance between near-core OGs:	11
PhamClust_351	Median CDS count:	89.0
PhamClust_351	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3764044943820225
PhamClust_270	Maximum of maximum E-values observed for any OG	5.13e-21
PhamClust_270	Maximum of near-core OG E-values observed:	1.86e-46
PhamClust_270	Maximum distance between near-core OGs:	2
PhamClust_270	Median CDS count:	28
PhamClust_270	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.32142857142857145
PhamClust_370	Maximum of maximum E-values observed for any OG	4.21e-18
PhamClust_370	Maximum of near-core OG E-values observed:	4.21e-18
PhamClust_370	Maximum distance between near-core OGs:	3
PhamClust_370	Median CDS count:	55
PhamClust_370	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8545454545454545
PhamClust_84	Maximum of maximum E-values observed for any OG	5.99e-08
PhamClust_84	Maximum of near-core OG E-values observed:	5.99e-08
PhamClust_84	Maximum distance between near-core OGs:	5
PhamClust_84	Median CDS count:	26
PhamClust_84	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.48
PhamClust_155	Maximum of maximum E-values observed for any OG	1.67e-07
PhamClust_155	Maximum of near-core OG E-values observed:	1.67e-07
PhamClust_155	Maximum distance between near-core OGs:	8
PhamClust_155	Median CDS count:	329.0
PhamClust_155	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.778144257508985
PhamClust_403	Maximum of maximum E-values observed for any OG	1.37e-11
PhamClust_403	Maximum of near-core OG E-values observed:	1.37e-11
PhamClust_403	Maximum distance between near-core OGs:	5
PhamClust_403	Median CDS count:	183.0
PhamClust_403	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9399187768752986
PhamClust_172	Maximum of maximum E-values observed for any OG	1.02e-11
PhamClust_172	Maximum of near-core OG E-values observed:	1.02e-11
PhamClust_172	Maximum distance between near-core OGs:	18
PhamClust_172	Median CDS count:	95.5
PhamClust_172	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4574468085106383
PhamClust_399	Maximum of maximum E-values observed for any OG	4.93e-24
PhamClust_399	Maximum of near-core OG E-values observed:	4.93e-24
PhamClust_399	Maximum distance between near-core OGs:	4
PhamClust_399	Median CDS count:	49.0
PhamClust_399	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9183673469387755
PhamClust_41	Maximum of maximum E-values observed for any OG	7.76e-08
PhamClust_41	Maximum of near-core OG E-values observed:	7.76e-08
PhamClust_41	Maximum distance between near-core OGs:	14
PhamClust_41	Median CDS count:	53
PhamClust_41	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6111111111111112
PhamClust_355	Maximum of maximum E-values observed for any OG	1.33e-16
PhamClust_355	Maximum of near-core OG E-values observed:	1.33e-16
PhamClust_355	Maximum distance between near-core OGs:	3
PhamClust_355	Median CDS count:	171.5
PhamClust_355	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9125178534992859
PhamClust_92	Maximum of maximum E-values observed for any OG	2.51e-06
PhamClust_92	Maximum of near-core OG E-values observed:	2.51e-06
PhamClust_92	Maximum distance between near-core OGs:	5
PhamClust_92	Median CDS count:	167.5
PhamClust_92	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9289940828402367
PhamClust_232	Maximum of maximum E-values observed for any OG	3.73e-07
PhamClust_232	Maximum of near-core OG E-values observed:	3.73e-07
PhamClust_232	Maximum distance between near-core OGs:	21
PhamClust_232	Median CDS count:	259
PhamClust_232	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6038461538461538
PhamClust_2	Maximum of maximum E-values observed for any OG	0.00092
PhamClust_2	Maximum of near-core OG E-values observed:	0.000231
PhamClust_2	Maximum distance between near-core OGs:	11
PhamClust_2	Median CDS count:	48.0
PhamClust_2	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5833333333333334
PhamClust_242	Maximum of maximum E-values observed for any OG	2.16e-14
PhamClust_242	Maximum of near-core OG E-values observed:	2.16e-14
PhamClust_242	Maximum distance between near-core OGs:	5
PhamClust_242	Median CDS count:	82
PhamClust_242	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9156626506024096
PhamClust_383	Maximum of maximum E-values observed for any OG	1e-25
PhamClust_383	Maximum of near-core OG E-values observed:	1e-25
PhamClust_383	Maximum distance between near-core OGs:	6
PhamClust_383	Median CDS count:	40.5
PhamClust_383	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8406593406593407
PhamClust_184	Maximum of maximum E-values observed for any OG	7.99e-12
PhamClust_184	Maximum of near-core OG E-values observed:	4.64e-12
PhamClust_184	Maximum distance between near-core OGs:	10
PhamClust_184	Median CDS count:	101
PhamClust_184	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6601941747572816
PhamClust_275	Maximum of maximum E-values observed for any OG	9.5e-31
PhamClust_275	Maximum of near-core OG E-values observed:	1.3e-31
PhamClust_275	Maximum distance between near-core OGs:	17
PhamClust_275	Median CDS count:	57
PhamClust_275	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6491228070175439
PhamClust_204	Maximum of maximum E-values observed for any OG	1.1e-13
PhamClust_204	Maximum of near-core OG E-values observed:	1.1e-13
PhamClust_204	Maximum distance between near-core OGs:	12
PhamClust_204	Median CDS count:	60
PhamClust_204	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4166666666666667
PhamClust_244	Maximum of maximum E-values observed for any OG	8.87e-17
PhamClust_244	Maximum of near-core OG E-values observed:	8.87e-17
PhamClust_244	Maximum distance between near-core OGs:	9
PhamClust_244	Median CDS count:	63
PhamClust_244	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.796875
PhamClust_50	Maximum of maximum E-values observed for any OG	6.16e-06
PhamClust_50	Maximum of near-core OG E-values observed:	1.53e-11
PhamClust_50	Maximum distance between near-core OGs:	18
PhamClust_50	Median CDS count:	55.0
PhamClust_50	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3751196172248804
PhamClust_89	Maximum of maximum E-values observed for any OG	2.5e-09
PhamClust_89	Maximum of near-core OG E-values observed:	1.49e-10
PhamClust_89	Maximum distance between near-core OGs:	14
PhamClust_89	Median CDS count:	102
PhamClust_89	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4854368932038835
PhamClust_241	Maximum of maximum E-values observed for any OG	7.18e-23
PhamClust_241	Maximum of near-core OG E-values observed:	7.18e-23
PhamClust_241	Maximum distance between near-core OGs:	4
PhamClust_241	Median CDS count:	56.0
PhamClust_241	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8928571428571429
PhamClust_13	Maximum of maximum E-values observed for any OG	0.000999
PhamClust_13	Maximum of near-core OG E-values observed:	0.000999
PhamClust_13	Maximum distance between near-core OGs:	25
PhamClust_13	Median CDS count:	92
PhamClust_13	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4791666666666667
PhamClust_439	Maximum of maximum E-values observed for any OG	1.78e-32
PhamClust_439	Maximum of near-core OG E-values observed:	1.78e-32
PhamClust_439	Maximum distance between near-core OGs:	4
PhamClust_439	Median CDS count:	82.5
PhamClust_439	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9228731233441272
PhamClust_309	Maximum of maximum E-values observed for any OG	7.24e-15
PhamClust_309	Maximum of near-core OG E-values observed:	7.24e-15
PhamClust_309	Maximum distance between near-core OGs:	7
PhamClust_309	Median CDS count:	55.5
PhamClust_309	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6138581652569941
PhamClust_136	Maximum of maximum E-values observed for any OG	0.00015
PhamClust_136	Maximum of near-core OG E-values observed:	0.00015
PhamClust_136	Maximum distance between near-core OGs:	15
PhamClust_136	Median CDS count:	90.0
PhamClust_136	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.42269187986651835
PhamClust_160	Maximum of maximum E-values observed for any OG	2.28e-15
PhamClust_160	Maximum of near-core OG E-values observed:	4.08e-21
PhamClust_160	Maximum distance between near-core OGs:	16
PhamClust_160	Median CDS count:	116.0
PhamClust_160	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5005952380952381
PhamClust_304	Maximum of maximum E-values observed for any OG	2.4e-23
PhamClust_304	Maximum of near-core OG E-values observed:	7.27e-28
PhamClust_304	Maximum distance between near-core OGs:	16
PhamClust_304	Median CDS count:	57.5
PhamClust_304	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4899573950091296
PhamClust_32	Maximum of maximum E-values observed for any OG	0.000218
PhamClust_32	Maximum of near-core OG E-values observed:	0.000218
PhamClust_32	Maximum distance between near-core OGs:	9
PhamClust_32	Median CDS count:	66.5
PhamClust_32	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6470588235294118
PhamClust_389	Maximum of maximum E-values observed for any OG	2.43e-29
PhamClust_389	Maximum of near-core OG E-values observed:	2.43e-29
PhamClust_389	Maximum distance between near-core OGs:	4
PhamClust_389	Median CDS count:	151.0
PhamClust_389	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9271523178807947
PhamClust_436	Maximum of maximum E-values observed for any OG	7.69e-14
PhamClust_436	Maximum of near-core OG E-values observed:	7.69e-14
PhamClust_436	Maximum distance between near-core OGs:	7
PhamClust_436	Median CDS count:	86.5
PhamClust_436	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.937199036918138
PhamClust_237	Maximum of maximum E-values observed for any OG	1.76e-14
PhamClust_237	Maximum of near-core OG E-values observed:	2.21e-24
PhamClust_237	Maximum distance between near-core OGs:	5
PhamClust_237	Median CDS count:	49.0
PhamClust_237	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.82
PhamClust_408	Maximum of maximum E-values observed for any OG	2.87e-23
PhamClust_408	Maximum of near-core OG E-values observed:	2.87e-23
PhamClust_408	Maximum distance between near-core OGs:	5
PhamClust_408	Median CDS count:	106.0
PhamClust_408	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9529149977748108
PhamClust_11	Maximum of maximum E-values observed for any OG	0.00099
PhamClust_11	Maximum of near-core OG E-values observed:	0.00099
PhamClust_11	Maximum distance between near-core OGs:	12
PhamClust_11	Median CDS count:	74
PhamClust_11	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6712328767123288
PhamClust_91	Maximum of maximum E-values observed for any OG	2.13e-06
PhamClust_91	Maximum of near-core OG E-values observed:	2.13e-06
PhamClust_91	Maximum distance between near-core OGs:	15
PhamClust_91	Median CDS count:	60.5
PhamClust_91	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5491803278688525
PhamClust_80	Maximum of maximum E-values observed for any OG	9.33e-05
PhamClust_80	Maximum of near-core OG E-values observed:	9.33e-05
PhamClust_80	Maximum distance between near-core OGs:	17
PhamClust_80	Median CDS count:	70
PhamClust_80	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5797101449275363
PhamClust_234	Maximum of maximum E-values observed for any OG	1.54e-26
PhamClust_234	Maximum of near-core OG E-values observed:	1.54e-26
PhamClust_234	Maximum distance between near-core OGs:	8
PhamClust_234	Median CDS count:	61
PhamClust_234	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	1.0
PhamClust_422	Maximum of maximum E-values observed for any OG	9.35e-19
PhamClust_422	Maximum of near-core OG E-values observed:	9.35e-19
PhamClust_422	Maximum distance between near-core OGs:	4
PhamClust_422	Median CDS count:	48.5
PhamClust_422	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8889599317988065
PhamClust_21	Maximum of maximum E-values observed for any OG	0.000558
PhamClust_21	Maximum of near-core OG E-values observed:	0.000558
PhamClust_21	Maximum distance between near-core OGs:	16
PhamClust_21	Median CDS count:	95
PhamClust_21	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.44329896907216493
PhamClust_227	Maximum of maximum E-values observed for any OG	1.7e-12
PhamClust_227	Maximum of near-core OG E-values observed:	2.14e-14
PhamClust_227	Maximum distance between near-core OGs:	11
PhamClust_227	Median CDS count:	93
PhamClust_227	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.45161290322580644
PhamClust_271	Maximum of maximum E-values observed for any OG	7.81e-14
PhamClust_271	Maximum of near-core OG E-values observed:	7.81e-14
PhamClust_271	Maximum distance between near-core OGs:	5
PhamClust_271	Median CDS count:	49
PhamClust_271	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7755102040816326
PhamClust_441	Maximum of maximum E-values observed for any OG	6.66e-21
PhamClust_441	Maximum of near-core OG E-values observed:	1.58e-39
PhamClust_441	Maximum distance between near-core OGs:	5
PhamClust_441	Median CDS count:	19.5
PhamClust_441	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7184210526315788
PhamClust_286	Maximum of maximum E-values observed for any OG	6.4e-29
PhamClust_286	Maximum of near-core OG E-values observed:	6.4e-29
PhamClust_286	Maximum distance between near-core OGs:	10
PhamClust_286	Median CDS count:	55.5
PhamClust_286	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6667207792207792
PhamClust_273	Maximum of maximum E-values observed for any OG	2.62e-13
PhamClust_273	Maximum of near-core OG E-values observed:	2.62e-13
PhamClust_273	Maximum distance between near-core OGs:	15
PhamClust_273	Median CDS count:	129
PhamClust_273	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4806201550387597
PhamClust_248	Maximum of maximum E-values observed for any OG	8.75e-10
PhamClust_248	Maximum of near-core OG E-values observed:	8.75e-10
PhamClust_248	Maximum distance between near-core OGs:	7
PhamClust_248	Median CDS count:	269
PhamClust_248	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9375
PhamClust_119	Maximum of maximum E-values observed for any OG	1.84e-11
PhamClust_119	Maximum of near-core OG E-values observed:	1.84e-11
PhamClust_119	Maximum distance between near-core OGs:	13
PhamClust_119	Median CDS count:	116
PhamClust_119	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.46551724137931033
PhamClust_109	Maximum of maximum E-values observed for any OG	9.51e-20
PhamClust_109	Maximum of near-core OG E-values observed:	9.51e-20
PhamClust_109	Maximum distance between near-core OGs:	12
PhamClust_109	Median CDS count:	45
PhamClust_109	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6666666666666666
PhamClust_306	Maximum of maximum E-values observed for any OG	7.93e-13
PhamClust_306	Maximum of near-core OG E-values observed:	7.93e-13
PhamClust_306	Maximum distance between near-core OGs:	9
PhamClust_306	Median CDS count:	105.5
PhamClust_306	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4657207207207207
PhamClust_235	Maximum of maximum E-values observed for any OG	2.96e-10
PhamClust_235	Maximum of near-core OG E-values observed:	2.51e-10
PhamClust_235	Maximum distance between near-core OGs:	12
PhamClust_235	Median CDS count:	82
PhamClust_235	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7195121951219512
PhamClust_18	Maximum of maximum E-values observed for any OG	4.39e-06
PhamClust_18	Maximum of near-core OG E-values observed:	5.09e-07
PhamClust_18	Maximum distance between near-core OGs:	9
PhamClust_18	Median CDS count:	76.0
PhamClust_18	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5909244264507423
PhamClust_416	Maximum of maximum E-values observed for any OG	1.5e-21
PhamClust_416	Maximum of near-core OG E-values observed:	1.5e-21
PhamClust_416	Maximum distance between near-core OGs:	3
PhamClust_416	Median CDS count:	294.0
PhamClust_416	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.976235653461681
PhamClust_365	Maximum of maximum E-values observed for any OG	1.06e-18
PhamClust_365	Maximum of near-core OG E-values observed:	1.06e-18
PhamClust_365	Maximum distance between near-core OGs:	4
PhamClust_365	Median CDS count:	26.0
PhamClust_365	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7307692307692307
PhamClust_35	Maximum of maximum E-values observed for any OG	5.67e-05
PhamClust_35	Maximum of near-core OG E-values observed:	5.67e-05
PhamClust_35	Maximum distance between near-core OGs:	23
PhamClust_35	Median CDS count:	205.5
PhamClust_35	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5969631812910707
PhamClust_411	Maximum of maximum E-values observed for any OG	4.9e-24
PhamClust_411	Maximum of near-core OG E-values observed:	4.9e-24
PhamClust_411	Maximum distance between near-core OGs:	5
PhamClust_411	Median CDS count:	83.0
PhamClust_411	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8800290486564997
PhamClust_4	Maximum of maximum E-values observed for any OG	5.5e-05
PhamClust_4	Maximum of near-core OG E-values observed:	1.82e-06
PhamClust_4	Maximum distance between near-core OGs:	10
PhamClust_4	Median CDS count:	54.0
PhamClust_4	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7037037037037037
PhamClust_368	Maximum of maximum E-values observed for any OG	2.13e-19
PhamClust_368	Maximum of near-core OG E-values observed:	2.13e-19
PhamClust_368	Maximum distance between near-core OGs:	2
PhamClust_368	Median CDS count:	93.5
PhamClust_368	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9198123999084877
PhamClust_110	Maximum of maximum E-values observed for any OG	4.13e-06
PhamClust_110	Maximum of near-core OG E-values observed:	4.13e-06
PhamClust_110	Maximum distance between near-core OGs:	17
PhamClust_110	Median CDS count:	103
PhamClust_110	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.55
PhamClust_253	Maximum of maximum E-values observed for any OG	9.18e-13
PhamClust_253	Maximum of near-core OG E-values observed:	9.18e-13
PhamClust_253	Maximum distance between near-core OGs:	7
PhamClust_253	Median CDS count:	66
PhamClust_253	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.765625
PhamClust_371	Maximum of maximum E-values observed for any OG	3.11e-23
PhamClust_371	Maximum of near-core OG E-values observed:	1.48e-45
PhamClust_371	Maximum distance between near-core OGs:	3
PhamClust_371	Median CDS count:	51
PhamClust_371	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9411764705882353
PhamClust_197	Maximum of maximum E-values observed for any OG	5.9e-14
PhamClust_197	Maximum of near-core OG E-values observed:	5.9e-14
